mov_basename,date_time,num_frames,duration,file_size
CAMHDA301-20161115T120000Z,2016-11-15T12:00:00,25155,839.33855744,14591710777
CAMHDA301-20161115T150000Z,2016-11-15T15:00:00,25156,839.371915264,14622312797
CAMHDA301-20161115T180000Z,2016-11-15T18:00:00,25187,840.406269952,14613285537
CAMHDA301-20161115T210000Z,2016-11-15T21:00:00,25205,841.00677632,14600918129
CAMHDA301-20161116T000000Z,2016-11-16T00:00:00,25206,841.04019968,14569673001
CAMHDA301-20161116T030000Z,2016-11-16T03:00:00,25164,839.638843392,14578808153
CAMHDA301-20161116T060000Z,2016-11-16T06:00:00,25157,839.405207552,14598293649
CAMHDA301-20161116T090000Z,2016-11-16T09:00:00,25157,839.405207552,14568865569
CAMHDA301-20161116T120000Z,2016-11-16T12:00:00,25163,839.605485568,14562303473
CAMHDA301-20161116T150000Z,2016-11-16T15:00:00,25164,839.638843392,14588636681
CAMHDA301-20161116T180000Z,2016-11-16T18:00:00,25163,839.605485568,14580433425
CAMHDA301-20161116T210000Z,2016-11-16T21:00:00,25187,840.406269952,14629415409
CAMHDA301-20161117T000000Z,2016-11-17T00:00:00,25173,839.939063808,14585611641
CAMHDA301-20161117T030000Z,2016-11-17T03:00:00,25186,840.372846592,14590947549
CAMHDA301-20161117T060000Z,2016-11-17T06:00:00,25170,839.838990336,14562394857
CAMHDA301-20161117T090000Z,2016-11-17T09:00:00,25156,839.371915264,14638759693
CAMHDA301-20161117T120000Z,2016-11-17T12:00:00,25183,840.27277312,14532424033
CAMHDA301-20161117T150000Z,2016-11-17T15:00:00,25182,840.239415296,14557481401
CAMHDA301-20161117T180000Z,2016-11-17T18:00:00,25182,840.239415296,14620774041
CAMHDA301-20161117T210000Z,2016-11-17T21:00:00,25185,840.339488768,14556161033
CAMHDA301-20161118T000000Z,2016-11-18T00:00:00,25187,840.406269952,546098177
CAMHDA301-20161118T030000Z,2016-11-18T03:00:00,25181,840.205991936,545968097
CAMHDA301-20161118T060000Z,2016-11-18T06:00:00,25151,839.205060608,545317697
CAMHDA301-20161118T090000Z,2016-11-18T09:00:00,25185,840.339488768,14589568409
CAMHDA301-20161118T120000Z,2016-11-18T12:00:00,25183,840.27277312,14562472545
CAMHDA301-20161118T150000Z,2016-11-18T15:00:00,25190,840.506343424,14572117205
CAMHDA301-20161118T180000Z,2016-11-18T18:00:00,25155,839.33855744,14578518057
CAMHDA301-20161118T210000Z,2016-11-18T21:00:00,25184,840.306130944,14616927605
CAMHDA301-20161119T000000Z,2016-11-19T00:00:00,25200,840.8399872,14628096905
CAMHDA301-20161119T030000Z,2016-11-19T03:00:00,25185,840.339488768,14586005113
CAMHDA301-20161119T060000Z,2016-11-19T06:00:00,25193,840.606416896,14582346849
CAMHDA301-20161119T090000Z,2016-11-19T09:00:00,25170,839.838990336,14562976121
CAMHDA301-20161119T120000Z,2016-11-19T12:00:00,25183,840.27277312,14586163249
CAMHDA301-20161119T150000Z,2016-11-19T15:00:00,25165,839.67213568,14605009105
CAMHDA301-20161119T180000Z,2016-11-19T18:00:00,25186,840.372846592,14576345741
CAMHDA301-20161119T210000Z,2016-11-19T21:00:00,25155,839.33855744,14578124361
CAMHDA301-20161120T000000Z,2016-11-20T00:00:00,25188,840.439627776,14692993961
CAMHDA301-20161120T030000Z,2016-11-20T03:00:00,25156,839.371915264,14645320285
CAMHDA301-20161120T060000Z,2016-11-20T06:00:00,25185,840.339488768,14763134185
CAMHDA301-20161120T090000Z,2016-11-20T09:00:00,25183,840.27277312,14896857393
CAMHDA301-20161120T120000Z,2016-11-20T12:00:00,25155,839.33855744,15056628777
CAMHDA301-20161120T150000Z,2016-11-20T15:00:00,25183,840.27277312,14843033681
CAMHDA301-20161121T000000Z,2016-11-21T00:00:00,25183,840.27277312,14678799889
CAMHDA301-20161121T030000Z,2016-11-21T03:00:00,24857,829.395173376,14527863553
CAMHDA301-20161121T060000Z,2016-11-21T06:00:00,24886,830.362877952,14580954605
CAMHDA301-20161121T090000Z,2016-11-21T09:00:00,24883,830.26280448,14604815457
CAMHDA301-20161121T120000Z,2016-11-21T12:00:00,24852,829.228384256,14593024953
CAMHDA301-20161121T150000Z,2016-11-21T15:00:00,24868,829.762240512,14531188989
CAMHDA301-20161121T180000Z,2016-11-21T18:00:00,24866,829.695524864,14560378469
CAMHDA301-20161122T030000,2016-11-22T03:00:00,1128,37.637599232,554309865
CAMHDA301-20161122T031400,2016-11-22T03:14:00,23771,793.159073792,14065885601
CAMHDA301-20161122T040000,2016-11-22T04:00:00,1414,47.180468224,30699565
CAMHDA301-20161122T041500,2016-11-22T04:15:00,26974,900.03243008,584840365
CAMHDA301-20161122T043000,2016-11-22T04:30:00,26974,900.03243008,584840365
CAMHDA301-20161122T044500,2016-11-22T04:45:00,26974,900.03243008,584840365
CAMHDA301-20161122T050000,2016-11-22T05:00:00,26974,900.03243008,584840365
CAMHDA301-20161122T051500,2016-11-22T05:15:00,26974,900.03243008,584840365
CAMHDA301-20161122T053000,2016-11-22T05:30:00,25551,852.551729152,553989753
CAMHDA301-20161122T060000,2016-11-22T06:00:00,1137,37.937897472,554126345
CAMHDA301-20161122T061400,2016-11-22T06:14:00,23761,792.82536448,14020558817
CAMHDA301-20161122T090000,2016-11-22T09:00:00,1138,37.971263488,556766493
CAMHDA301-20161122T091400,2016-11-22T09:14:00,23732,791.85772544,14003875813
CAMHDA301-20161122T120000,2016-11-22T12:00:00,1166,38.905532416,591193429
CAMHDA301-20161122T121400,2016-11-22T12:14:00,23705,790.956802048,13982683585
CAMHDA301-20161122T150000,2016-11-22T15:00:00,1194,39.839797247999996,605053449
CAMHDA301-20161122T151400,2016-11-22T15:14:00,23688,790.389587968,13996750169
CAMHDA301-20161122T180100,2016-11-22T18:01:00,1201,40.073363456,623129697
CAMHDA301-20161122T181400,2016-11-22T18:14:00,22756,759.291904,13485421325
CAMHDA301-20161122T210100,2016-11-22T21:01:00,2472,82.482405376,1184597785
CAMHDA301-20161122T211400,2016-11-22T21:14:00,22726,758.2908416,13419537613
CAMHDA301-20161122T213400,2016-11-22T21:34:00,26974,900.03243008,584883243
CAMHDA301-20161123T000200,2016-11-23T00:02:00,3862,128.862068736,2192335453
CAMHDA301-20161123T001400,2016-11-23T00:14:00,21030,701.701029888,12366238025
CAMHDA301-20161123T030200,2016-11-23T03:02:00,3871,129.162338304,2184498001
CAMHDA301-20161123T031400,2016-11-23T03:14:00,20997,700.599894016,12364203929
CAMHDA301-20161123T060200,2016-11-23T06:02:00,3896,129.996537856,2238796421
CAMHDA301-20161123T061400,2016-11-23T06:14:00,20990,700.366389248,12351728149
CAMHDA301-20161123T090200,2016-11-23T09:02:00,3908,130.39689728,2225917317
CAMHDA301-20161123T091400,2016-11-23T09:14:00,20949,698.998259712,12342143673
CAMHDA301-20161123T120200,2016-11-23T12:02:00,3945,131.63147264,2242856713
CAMHDA301-20161123T121400,2016-11-23T12:14:00,20939,698.664681472,12327425745
CAMHDA301-20161123T150200,2016-11-23T15:02:00,3945,131.63147264,2271386425
CAMHDA301-20161123T151400,2016-11-23T15:14:00,20938,698.631258112,12321971229
CAMHDA301-20161123T180200,2016-11-23T18:02:00,3956,131.998539776,2280082901
CAMHDA301-20161123T181400,2016-11-23T18:14:00,20921,698.063978496,12306863777
CAMHDA301-20161123T210200,2016-11-23T21:02:00,3970,132.465664,2287138701
CAMHDA301-20161123T211400,2016-11-23T21:14:00,20886,696.896192512,12362952937
CAMHDA301-20161124T000200,2016-11-24T00:02:00,3990,133.133000704,2309550297
CAMHDA301-20161124T001400,2016-11-24T00:14:00,20872,696.42911744,12278797677
CAMHDA301-20161124T030200,2016-11-24T03:02:00,4023,134.234103808,2320903225
CAMHDA301-20161124T031400,2016-11-24T03:14:00,20867,696.26232832,12317147761
CAMHDA301-20161124T060200,2016-11-24T06:02:00,4032,134.534397952,2337668777
CAMHDA301-20161124T061400,2016-11-24T06:14:00,20824,694.827483136,12291917037
CAMHDA301-20161124T090200,2016-11-24T09:02:00,4043,134.90143232,2333566081
CAMHDA301-20161124T091400,2016-11-24T09:14:00,20819,694.66062848,12241045761
CAMHDA301-20161124T120200,2016-11-24T12:02:00,4062,135.535394816,2333592665
CAMHDA301-20161124T121400,2016-11-24T12:14:00,20794,693.826486272,12224077757
CAMHDA301-20161124T150200,2016-11-24T15:02:00,4089,136.436269056,2360268985
CAMHDA301-20161124T151400,2016-11-24T15:14:00,20798,693.959917568,12262236149
CAMHDA301-20161124T180200,2016-11-24T18:02:00,4110,137.136996352,2377343001
CAMHDA301-20161124T181400,2016-11-24T18:14:00,20775,693.192556544,12211579897
CAMHDA301-20161124T210200,2016-11-24T21:02:00,4115,137.303834624,2363285617
CAMHDA301-20161124T211400,2016-11-24T21:14:00,20739,691.9913472,12203931657
CAMHDA301-20161125T000200,2016-11-25T00:02:00,4156,138.671865856,2395604893
CAMHDA301-20161125T001400,2016-11-25T00:14:00,20734,691.824427008,12188205645
CAMHDA301-20161125T030200,2016-11-25T03:02:00,4165,138.972168192,2409679841
CAMHDA301-20161125T031400,2016-11-25T03:14:00,20728,691.624214528,12235603549
CAMHDA301-20161125T060200,2016-11-25T06:02:00,4194,139.939790848,2424183513
CAMHDA301-20161125T061400,2016-11-25T06:14:00,20691,690.389712896,12197622409
CAMHDA301-20161125T090200,2016-11-25T09:02:00,4210,140.473663488,2427261789
CAMHDA301-20161125T091400,2016-11-25T09:14:00,20675,689.85585664,12181852753
CAMHDA301-20161125T120200,2016-11-25T12:02:00,4208,140.406931456,2432217013
CAMHDA301-20161125T121400,2016-11-25T12:14:00,20649,688.988291072,12117589785
CAMHDA301-20161125T150200,2016-11-25T15:02:00,4228,141.07426816,2426355869
CAMHDA301-20161125T151400,2016-11-25T15:14:00,20629,688.320937984,12164257025
CAMHDA301-20161125T180200,2016-11-25T18:02:00,4249,141.774962688,2458877601
CAMHDA301-20161125T181400,2016-11-25T18:14:00,20635,688.521216,12186893073
CAMHDA301-20161125T210200,2016-11-25T21:02:00,4256,142.008532992,2442066517
CAMHDA301-20161125T211400,2016-11-25T21:14:00,20610,687.68694272,12084951001
CAMHDA301-20161126T000200,2016-11-26T00:02:00,4273,142.575763456,2464190513
CAMHDA301-20161126T001400,2016-11-26T00:14:00,20581,686.71930368,12102680097
CAMHDA301-20161126T030200,2016-11-26T03:02:00,4294,143.276474368,2477847805
CAMHDA301-20161126T031400,2016-11-26T03:14:00,20569,686.318944256,12098675905
CAMHDA301-20161126T060200,2016-11-26T06:02:00,4307,143.710224384,2486892977
CAMHDA301-20161126T061400,2016-11-26T06:14:00,20546,685.551517696,12074898389
CAMHDA301-20161126T090200,2016-11-26T09:02:00,4339,144.777969664,2483099265
CAMHDA301-20161126T091400,2016-11-26T09:14:00,20548,685.61829888,12059906829
CAMHDA301-20161126T120200,2016-11-26T12:02:00,4348,145.078272,2505799341
CAMHDA301-20161126T121400,2016-11-26T12:14:00,20508,684.283592704,12081885017
CAMHDA301-20161126T150200,2016-11-26T15:02:00,4390,146.479661056,2510417597
CAMHDA301-20161126T151400,2016-11-26T15:14:00,20495,683.849875456,12049665409
CAMHDA301-20161126T180200,2016-11-26T18:02:00,4407,147.046907904,2530502905
CAMHDA301-20161126T181400,2016-11-26T18:14:00,20490,683.682955264,12074993209
CAMHDA301-20161126T210200,2016-11-26T21:02:00,4402,146.880069632,2553587613
CAMHDA301-20161126T211400,2016-11-26T21:14:00,20452,682.415030272,12017063117
CAMHDA301-20161127T000200,2016-11-27T00:02:00,4437,148.047904768,2529038153
CAMHDA301-20161127T001400,2016-11-27T00:14:00,20450,682.348314624,12008757109
CAMHDA301-20161127T030200,2016-11-27T03:02:00,4455,148.648493056,2545870313
CAMHDA301-20161127T031400,2016-11-27T03:14:00,20435,681.847881728,12021908145
CAMHDA301-20161127T060200,2016-11-27T06:02:00,4453,148.581761024,2576301121
CAMHDA301-20161127T061400,2016-11-27T06:14:00,20404,680.813461504,12111438781
CAMHDA301-20161127T090200,2016-11-27T09:02:00,4495,149.983166464,2599274545
CAMHDA301-20161127T091400,2016-11-27T09:14:00,20391,680.379744256,12004872073
CAMHDA301-20161127T120200,2016-11-27T12:02:00,4488,149.74959616,2586986857
CAMHDA301-20161127T121400,2016-11-27T12:14:00,20390,680.346320896,11991615861
CAMHDA301-20161127T150200,2016-11-27T15:02:00,4512,150.550396928,2606375273
CAMHDA301-20161127T151400,2016-11-27T15:14:00,20346,678.878183424,11980219657
CAMHDA301-20161127T180200,2016-11-27T18:02:00,4548,151.751589888,2611514409
CAMHDA301-20161127T181400,2016-11-27T18:14:00,20347,678.911541248,11940058817
CAMHDA301-20161127T210200,2016-11-27T21:02:00,4556,152.0185344,2617431733
CAMHDA301-20161127T211400,2016-11-27T21:14:00,20333,678.44440064,11957244145
CAMHDA301-20161128T000200,2016-11-28T00:02:00,4586,153.019531264,2623867733
CAMHDA301-20161128T001400,2016-11-28T00:14:00,20303,677.443469312,12028382161
CAMHDA301-20161128T030200,2016-11-28T03:02:00,4602,153.553403904,2624763433
CAMHDA301-20161128T031400,2016-11-28T03:14:00,20285,676.842831872,11952565937
CAMHDA301-20161128T060200,2016-11-28T06:02:00,4613,153.920421888,2649202097
CAMHDA301-20161128T061400,2016-11-28T06:14:00,20273,676.442406912,11986156833
CAMHDA301-20161128T090200,2016-11-28T09:02:00,4634,154.6211328,2648619061
CAMHDA301-20161128T091400,2016-11-28T09:14:00,20253,675.77511936,11927086921
CAMHDA301-20161128T120200,2016-11-28T12:02:00,4656,155.355201536,2668560921
CAMHDA301-20161128T121400,2016-11-28T12:14:00,20229,674.97426944,11909666569
CAMHDA301-20161128T150200,2016-11-28T15:02:00,4666,155.688861696,2684128237
CAMHDA301-20161128T151400,2016-11-28T15:14:00,20218,674.60726784,11897563757
CAMHDA301-20161128T180200,2016-11-28T18:02:00,4677,156.055896064,2675347705
CAMHDA301-20161128T181400,2016-11-28T18:14:00,20208,674.273558528,11972608953
CAMHDA301-20161128T210200,2016-11-28T21:02:00,4693,156.589768704,2698692641
CAMHDA301-20161128T211400,2016-11-28T21:14:00,20167,672.9056256,11968907329
CAMHDA301-20161129T000200,2016-11-29T00:02:00,4718,157.42394368,2698137285
CAMHDA301-20161129T001400,2016-11-29T00:14:00,20173,673.105707008,11865204449
CAMHDA301-20161129T030200,2016-11-29T03:02:00,4738,158.091264,2724196573
CAMHDA301-20161129T031400,2016-11-29T03:14:00,20151,672.371769344,11877054153
CAMHDA301-20161129T060200,2016-11-29T06:02:00,4742,158.224728064,2737875397
CAMHDA301-20161129T061400,2016-11-29T06:14:00,20115,671.17056,11837867897
CAMHDA301-20161129T090200,2016-11-29T09:02:00,4779,159.459311616,2731119337
CAMHDA301-20161129T091400,2016-11-29T09:14:00,20096,670.5364992,11820970053
CAMHDA301-20161129T120200,2016-11-29T12:02:00,4790,159.8263296,2725138245
CAMHDA301-20161129T121400,2016-11-29T12:14:00,20095,670.503141376,11896503681
CAMHDA301-20161129T150200,2016-11-29T15:02:00,4808,160.426917888,2740837557
CAMHDA301-20161129T151400,2016-11-29T15:14:00,20076,669.869211648,11778358377
CAMHDA301-20161129T180200,2016-11-29T18:02:00,4828,161.094270976,2765362221
CAMHDA301-20161129T181400,2016-11-29T18:14:00,20058,669.268574208,11872036985
CAMHDA301-20161129T210200,2016-11-29T21:02:00,4843,161.594769408,2778927793
CAMHDA301-20161129T211400,2016-11-29T21:14:00,20047,668.901572608,11863389105
CAMHDA301-20161130T000200,2016-11-30T00:02:00,4852,161.895071744,2776372877
CAMHDA301-20161130T001400,2016-11-30T00:14:00,20019,667.967356928,11749138281
CAMHDA301-20161130T030200,2016-11-30T03:02:00,4880,162.829336576,2776553653
CAMHDA301-20161130T031400,2016-11-30T03:14:00,20007,667.566931968,11840285369
CAMHDA301-20161130T060200,2016-11-30T06:02:00,4880,162.829336576,2801432229
CAMHDA301-20161130T061400,2016-11-30T06:14:00,19985,666.832797696,11748989681
CAMHDA301-20161130T090200,2016-11-30T09:02:00,4921,164.197367808,2794530337
CAMHDA301-20161130T091400,2016-11-30T09:14:00,19972,666.399014912,11749399149
CAMHDA301-20161130T120200,2016-11-30T12:02:00,4926,164.364189696,2810904073
CAMHDA301-20161130T121400,2016-11-30T12:14:00,19960,665.998655488,11762083997
CAMHDA301-20161130T150200,2016-11-30T15:02:00,4958,165.431934976,2837101301
CAMHDA301-20161130T151400,2016-11-30T15:14:00,19929,664.964235264,11722006537
CAMHDA301-20161130T180200,2016-11-30T18:02:00,4958,165.431934976,2844349893
CAMHDA301-20161130T181400,2016-11-30T18:14:00,19899,663.963369472,11676582329
CAMHDA301-20161130T210200,2016-11-30T21:02:00,4994,166.633127936,2862491429
CAMHDA301-20161130T211400,2016-11-30T21:14:00,19888,663.596302336,11722492653
CAMHDA301-20161130T230300,2016-11-30T23:03:00,3573,119.219101696,77506713
CAMHDA301-20161201T001400,2016-12-01T00:14:00,26625,888.387469312,15527539001
CAMHDA301-20161201T002900,2016-12-01T00:29:00,26974,900.03243008,16013790349
CAMHDA301-20161201T004400,2016-12-01T00:44:00,26974,900.03243008,16027294413
CAMHDA301-20161201T005900,2016-12-01T00:59:00,26974,900.03243008,16012642221
CAMHDA301-20161201T011400,2016-12-01T01:14:00,26974,900.03243008,16022705805
CAMHDA301-20161201T012900,2016-12-01T01:29:00,26974,900.03243008,16014435917
CAMHDA301-20161201T014400,2016-12-01T01:44:00,26974,900.03243008,16004726541
CAMHDA301-20161201T015900,2016-12-01T01:59:00,26974,900.03243008,16001618685
CAMHDA301-20161201T021400,2016-12-01T02:14:00,26974,900.03243008,16009414445
CAMHDA301-20161201T022900,2016-12-01T02:29:00,26974,900.03243008,16022916941
CAMHDA301-20161201T024400,2016-12-01T02:44:00,26974,900.03243008,16004569613
CAMHDA301-20161201T025900,2016-12-01T02:59:00,26974,900.03243008,16007145645
CAMHDA301-20161201T031400,2016-12-01T03:14:00,26974,900.03243008,16027603837
CAMHDA301-20161201T032900,2016-12-01T03:29:00,26974,900.03243008,16027113085
CAMHDA301-20161201T034400,2016-12-01T03:44:00,26974,900.03243008,16012258221
CAMHDA301-20161201T035900,2016-12-01T03:59:00,26974,900.03243008,16013410829
CAMHDA301-20161201T041400,2016-12-01T04:14:00,26974,900.03243008,16003333805
CAMHDA301-20161201T042900,2016-12-01T04:29:00,26974,900.03243008,16003549341
CAMHDA301-20161201T044400,2016-12-01T04:44:00,26974,900.03243008,16013035165
CAMHDA301-20161201T045900,2016-12-01T04:59:00,26974,900.03243008,16017149293
CAMHDA301-20161201T051400,2016-12-01T05:14:00,26974,900.03243008,15995227917
CAMHDA301-20161201T052900,2016-12-01T05:29:00,26974,900.03243008,15981943213
CAMHDA301-20161201T054400,2016-12-01T05:44:00,26974,900.03243008,15990766717
CAMHDA301-20161201T055400,2016-12-01T05:54:00,1,0.033366666,1060864
CAMHDA301-20161201T055500,2016-12-01T05:55:00,178,5.93926656,105947136
CAMHDA301-20161201T151400,2016-12-01T15:14:00,26974,900.03243008,16150111787
CAMHDA301-20161201T152900,2016-12-01T15:29:00,26974,900.03243008,16207654429
CAMHDA301-20161201T154400,2016-12-01T15:44:00,26974,900.03243008,16192016109
CAMHDA301-20161201T161400,2016-12-01T16:14:00,26974,900.03243008,16359082061
CAMHDA301-20161201T162900,2016-12-01T16:29:00,26974,900.03243008,16139312349
CAMHDA301-20161201T164400,2016-12-01T16:44:00,26974,900.03243008,16208997021
CAMHDA301-20161201T165900,2016-12-01T16:59:00,26974,900.03243008,16046654605
CAMHDA301-20161201T171400,2016-12-01T17:14:00,26974,900.03243008,16066257149
CAMHDA301-20161201T172900,2016-12-01T17:29:00,26974,900.03243008,16182990221
CAMHDA301-20161201T174400,2016-12-01T17:44:00,26974,900.03243008,16054154061
CAMHDA301-20161201T175900,2016-12-01T17:59:00,26974,900.03243008,15888202685
CAMHDA301-20161202T161800,2016-12-02T16:18:00,21092,703.769739264,12468229413
CAMHDA301-20161202T163300,2016-12-02T16:33:00,26974,900.03243008,15978134765
CAMHDA301-20161202T164800,2016-12-02T16:48:00,26974,900.03243008,15960015853
CAMHDA301-20161202T170300,2016-12-02T17:03:00,26974,900.03243008,15977772813
CAMHDA301-20161202T171800,2016-12-02T17:18:00,26974,900.03243008,15938379757
CAMHDA301-20161202T173300,2016-12-02T17:33:00,26974,900.03243008,15970822493
CAMHDA301-20161202T174800,2016-12-02T17:48:00,26974,900.03243008,16020879069
CAMHDA301-20161202T180300,2016-12-02T18:03:00,26974,900.03243008,15958391085
CAMHDA301-20161202T181800,2016-12-02T18:18:00,26974,900.03243008,15986755517
CAMHDA301-20161202T183300,2016-12-02T18:33:00,26974,900.03243008,16033606605
CAMHDA301-20161202T184800,2016-12-02T18:48:00,26974,900.03243008,15967766701
CAMHDA301-20161202T190300,2016-12-02T19:03:00,26974,900.03243008,16005563741
CAMHDA301-20161202T191800,2016-12-02T19:18:00,26974,900.03243008,15986912589
CAMHDA301-20161202T193300,2016-12-02T19:33:00,26974,900.03243008,16020962781
CAMHDA301-20161202T194800,2016-12-02T19:48:00,26974,900.03243008,16065370669
CAMHDA301-20161202T200300,2016-12-02T20:03:00,26974,900.03243008,16303081693
CAMHDA301-20161202T201800,2016-12-02T20:18:00,26974,900.03243008,16252472189
CAMHDA301-20161202T203300,2016-12-02T20:33:00,26974,900.03243008,16282496141
CAMHDA301-20161202T204800,2016-12-02T20:48:00,26974,900.03243008,16256962653
CAMHDA301-20161202T210300,2016-12-02T21:03:00,26974,900.03243008,16139255933
CAMHDA301-20161202T211800,2016-12-02T21:18:00,26974,900.03243008,16340505485
CAMHDA301-20161202T213300,2016-12-02T21:33:00,26974,900.03243008,16347569549
CAMHDA301-20161202T214800,2016-12-02T21:48:00,26974,900.03243008,16374254365
CAMHDA301-20161202T220300,2016-12-02T22:03:00,26974,900.03243008,16448914909
CAMHDA301-20161202T221800,2016-12-02T22:18:00,26974,900.03243008,16367919037
CAMHDA301-20161202T223300,2016-12-02T22:33:00,26974,900.03243008,16412735085
CAMHDA301-20161202T224800,2016-12-02T22:48:00,26974,900.03243008,16454196381
CAMHDA301-20161202T230300,2016-12-02T23:03:00,26974,900.03243008,16176149901
CAMHDA301-20161202T231800,2016-12-02T23:18:00,26974,900.03243008,16065113693
CAMHDA301-20161202T233300,2016-12-02T23:33:00,26974,900.03243008,15961283229
CAMHDA301-20161202T234800,2016-12-02T23:48:00,26974,900.03243008,15947645645
CAMHDA301-20161203T000300,2016-12-03T00:03:00,26974,900.03243008,16090989053
CAMHDA301-20161203T001800,2016-12-03T00:18:00,26974,900.03243008,16014914861
CAMHDA301-20161203T003300,2016-12-03T00:33:00,26974,900.03243008,16090990765
CAMHDA301-20161203T004800,2016-12-03T00:48:00,26974,900.03243008,15949515853
CAMHDA301-20161203T010300,2016-12-03T01:03:00,26974,900.03243008,16004753165
CAMHDA301-20161203T011800,2016-12-03T01:18:00,26974,900.03243008,15889437325
CAMHDA301-20161203T013300,2016-12-03T01:33:00,26974,900.03243008,15851531261
CAMHDA301-20161203T014800,2016-12-03T01:48:00,26974,900.03243008,15838705885
CAMHDA301-20161203T020300,2016-12-03T02:03:00,26974,900.03243008,15838367869
CAMHDA301-20161203T021800,2016-12-03T02:18:00,26974,900.03243008,15903566221
CAMHDA301-20161203T023300,2016-12-03T02:33:00,26974,900.03243008,15933953325
CAMHDA301-20161203T024800,2016-12-03T02:48:00,26974,900.03243008,15934813965
CAMHDA301-20161203T030300,2016-12-03T03:03:00,26974,900.03243008,15983160621
CAMHDA301-20161203T031800,2016-12-03T03:18:00,26974,900.03243008,15883301693
CAMHDA301-20161203T033300,2016-12-03T03:33:00,26974,900.03243008,15932245629
CAMHDA301-20161203T034800,2016-12-03T03:48:00,26974,900.03243008,15927300797
CAMHDA301-20161203T040300,2016-12-03T04:03:00,26974,900.03243008,15895644813
CAMHDA301-20161203T041800,2016-12-03T04:18:00,26974,900.03243008,15902744733
CAMHDA301-20161203T043300,2016-12-03T04:33:00,26974,900.03243008,16004356333
CAMHDA301-20161203T044800,2016-12-03T04:48:00,26974,900.03243008,16129131677
CAMHDA301-20161203T050300,2016-12-03T05:03:00,26974,900.03243008,16000645629
CAMHDA301-20161203T051800,2016-12-03T05:18:00,26974,900.03243008,16762329725
CAMHDA301-20161203T053300,2016-12-03T05:33:00,26974,900.03243008,17089691373
CAMHDA301-20161203T054800,2016-12-03T05:48:00,26974,900.03243008,16954773501
CAMHDA301-20161203T060300,2016-12-03T06:03:00,26974,900.03243008,16368673437
CAMHDA301-20161203T061800,2016-12-03T06:18:00,26974,900.03243008,16496342301
CAMHDA301-20161203T063300,2016-12-03T06:33:00,26974,900.03243008,16587662477
CAMHDA301-20161203T064800,2016-12-03T06:48:00,26974,900.03243008,16988366605
CAMHDA301-20161203T070300,2016-12-03T07:03:00,26974,900.03243008,17091825085
CAMHDA301-20161203T071800,2016-12-03T07:18:00,26974,900.03243008,17179764189
CAMHDA301-20161203T073300,2016-12-03T07:33:00,26974,900.03243008,17225038829
CAMHDA301-20161203T074800,2016-12-03T07:48:00,26974,900.03243008,17037268429
CAMHDA301-20161203T080300,2016-12-03T08:03:00,26974,900.03243008,16529905421
CAMHDA301-20161203T081800,2016-12-03T08:18:00,26974,900.03243008,16667418653
CAMHDA301-20161203T083300,2016-12-03T08:33:00,26974,900.03243008,17079843437
CAMHDA301-20161203T084800,2016-12-03T08:48:00,26974,900.03243008,17124189661
CAMHDA301-20161203T090300,2016-12-03T09:03:00,26974,900.03243008,17102769261
CAMHDA301-20161203T091800,2016-12-03T09:18:00,26974,900.03243008,17116090525
CAMHDA301-20161203T093300,2016-12-03T09:33:00,26974,900.03243008,17084532413
CAMHDA301-20161203T094800,2016-12-03T09:48:00,26974,900.03243008,17044077181
CAMHDA301-20161203T100300,2016-12-03T10:03:00,26974,900.03243008,17071698333
CAMHDA301-20161203T101800,2016-12-03T10:18:00,26974,900.03243008,17099341069
CAMHDA301-20161203T103300,2016-12-03T10:33:00,26974,900.03243008,17096344237
CAMHDA301-20161203T104800,2016-12-03T10:48:00,26974,900.03243008,17059080461
CAMHDA301-20161203T110300,2016-12-03T11:03:00,26974,900.03243008,17028591213
CAMHDA301-20161203T111800,2016-12-03T11:18:00,26974,900.03243008,17028178749
CAMHDA301-20161203T113300,2016-12-03T11:33:00,26974,900.03243008,17036274813
CAMHDA301-20161203T114800,2016-12-03T11:48:00,26974,900.03243008,16969284765
CAMHDA301-20161203T120300,2016-12-03T12:03:00,26974,900.03243008,16947085565
CAMHDA301-20161203T121800,2016-12-03T12:18:00,26974,900.03243008,16810633901
CAMHDA301-20161203T123300,2016-12-03T12:33:00,26974,900.03243008,16910731149
CAMHDA301-20161203T124800,2016-12-03T12:48:00,26974,900.03243008,17051082861
CAMHDA301-20161203T130300,2016-12-03T13:03:00,26974,900.03243008,16916006077
CAMHDA301-20161203T131800,2016-12-03T13:18:00,26974,900.03243008,16937320669
CAMHDA301-20161203T133300,2016-12-03T13:33:00,26974,900.03243008,16865506989
CAMHDA301-20161203T134800,2016-12-03T13:48:00,26974,900.03243008,16877504957
CAMHDA301-20161203T140300,2016-12-03T14:03:00,26974,900.03243008,16613916253
CAMHDA301-20161203T141800,2016-12-03T14:18:00,26974,900.03243008,16139670333
CAMHDA301-20161203T143300,2016-12-03T14:33:00,26974,900.03243008,16131464173
CAMHDA301-20161203T144800,2016-12-03T14:48:00,26974,900.03243008,16186731117
CAMHDA301-20161203T150300,2016-12-03T15:03:00,26974,900.03243008,16137663181
CAMHDA301-20161203T151800,2016-12-03T15:18:00,26974,900.03243008,16074811837
CAMHDA301-20161203T153300,2016-12-03T15:33:00,26974,900.03243008,16163910717
CAMHDA301-20161203T154800,2016-12-03T15:48:00,26974,900.03243008,15982526605
